frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
1,1,Obstacle,1.137,0.0,inf,STATIC
1,2,Obstacle,2.17,0.0,inf,STATIC
2,1,Obstacle,1.137,-0.0,inf,DYNAMIC
2,2,Obstacle,2.17,-0.0,inf,DYNAMIC
3,1,Obstacle,1.137,-0.0,inf,DYNAMIC
3,2,Obstacle,2.17,-0.0,inf,DYNAMIC
4,1,Obstacle,1.137,-0.0,inf,DYNAMIC
4,2,Obstacle,2.17,-0.0,inf,DYNAMIC
5,1,Obstacle,1.137,-0.0,inf,DYNAMIC
5,2,Obstacle,2.17,-0.0,inf,DYNAMIC
6,1,Obstacle,1.137,-0.0,inf,STATIC
6,2,Obstacle,2.17,-0.0,inf,STATIC
7,1,Obstacle,1.137,-0.0,inf,STATIC
7,2,Obstacle,2.17,-0.0,inf,STATIC
8,1,Obstacle,1.137,-0.0,inf,STATIC
8,2,Obstacle,2.17,-0.0,inf,STATIC
9,1,Obstacle,1.137,0.0,inf,STATIC
9,2,Obstacle,2.17,-0.0,inf,STATIC
10,1,Obstacle,1.137,0.0,inf,STATIC
10,2,Obstacle,2.17,-0.0,inf,STATIC
11,1,Obstacle,1.137,0.0,inf,STATIC
11,2,Obstacle,2.17,0.0,inf,STATIC
12,1,Obstacle,1.137,0.0,inf,STATIC
12,2,Obstacle,2.17,0.0,inf,STATIC
13,1,Obstacle,1.137,0.0,inf,STATIC
13,2,Obstacle,2.17,0.0,inf,STATIC
14,1,Obstacle,1.137,0.0,inf,STATIC
14,2,Obstacle,2.17,0.0,inf,STATIC
15,1,Obstacle,1.137,0.0,inf,STATIC
15,2,Obstacle,2.17,0.0,inf,STATIC
16,1,Obstacle,1.137,0.0,inf,STATIC
16,2,Obstacle,2.17,0.0,inf,STATIC
17,1,Obstacle,1.137,0.0,inf,STATIC
17,2,Obstacle,2.17,0.0,inf,STATIC
18,1,Obstacle,1.137,0.0,inf,STATIC
18,2,Obstacle,2.163,0.002,inf,STATIC
19,1,Obstacle,1.137,-0.0,inf,STATIC
19,2,Obstacle,2.162,0.003,inf,STATIC
20,1,Obstacle,1.137,-0.0,inf,STATIC
20,2,Obstacle,2.163,0.004,inf,STATIC
21,1,Obstacle,1.138,-0.0,inf,STATIC
21,2,Obstacle,2.165,0.004,inf,STATIC
22,1,Obstacle,1.138,-0.0,inf,STATIC
22,2,Obstacle,2.166,0.003,inf,STATIC
23,1,Obstacle,1.138,-0.0,inf,STATIC
23,2,Obstacle,2.167,0.003,inf,STATIC
24,1,Obstacle,1.138,-0.0,inf,STATIC
24,2,Obstacle,2.168,0.002,inf,STATIC
25,1,Obstacle,1.138,-0.0,inf,STATIC
25,2,Obstacle,2.169,0.001,inf,STATIC
26,1,Obstacle,1.138,-0.0,inf,STATIC
26,2,Obstacle,2.169,0.001,inf,STATIC
27,1,Obstacle,1.138,-0.0,inf,STATIC
27,2,Obstacle,2.17,0.0,inf,STATIC
28,1,Obstacle,1.138,-0.0,inf,STATIC
28,2,Obstacle,2.17,-0.0,inf,STATIC
29,1,Obstacle,1.138,-0.0,inf,STATIC
29,2,Obstacle,2.17,-0.0,inf,STATIC
30,1,Obstacle,1.138,-0.0,inf,STATIC
30,2,Obstacle,2.17,-0.001,inf,STATIC
31,1,Obstacle,1.137,-0.0,inf,STATIC
31,2,Obstacle,2.17,-0.001,inf,STATIC
32,1,Obstacle,1.137,-0.0,inf,STATIC
32,2,Obstacle,2.17,-0.001,inf,STATIC
33,1,Obstacle,1.137,-0.0,inf,STATIC
33,2,Obstacle,2.17,-0.001,inf,STATIC
34,1,Obstacle,1.137,-0.0,inf,STATIC
34,2,Obstacle,2.17,-0.001,inf,STATIC
35,1,Obstacle,1.137,0.0,inf,STATIC
35,2,Obstacle,2.17,-0.001,inf,STATIC
36,1,Obstacle,1.137,0.0,inf,STATIC
36,2,Obstacle,2.17,-0.001,inf,STATIC
37,1,Obstacle,1.137,0.0,inf,STATIC
37,2,Obstacle,2.17,-0.001,inf,STATIC
38,1,Obstacle,1.138,-0.0,inf,STATIC
38,2,Obstacle,2.17,-0.001,inf,STATIC
39,1,Obstacle,1.138,-0.0,inf,STATIC
39,2,Obstacle,2.17,-0.001,inf,STATIC
40,1,Obstacle,1.138,-0.0,inf,STATIC
40,2,Obstacle,2.17,-0.001,inf,STATIC
41,1,Obstacle,1.138,-0.0,inf,STATIC
41,2,Obstacle,2.17,-0.001,inf,STATIC
42,1,Obstacle,1.138,-0.0,inf,STATIC
42,2,Obstacle,2.17,-0.001,inf,STATIC
43,1,Obstacle,1.138,-0.0,inf,STATIC
43,2,Obstacle,2.17,-0.001,inf,STATIC
44,1,Obstacle,1.138,-0.0,inf,STATIC
44,2,Obstacle,2.17,-0.001,inf,STATIC
45,1,Obstacle,1.138,-0.0,inf,STATIC
45,2,Obstacle,2.17,-0.001,inf,STATIC
46,1,Obstacle,1.138,-0.0,inf,STATIC
46,2,Obstacle,2.17,-0.001,inf,STATIC
47,1,Obstacle,1.138,-0.0,inf,STATIC
47,2,Obstacle,2.17,-0.001,inf,STATIC
48,1,Obstacle,1.138,-0.0,inf,STATIC
48,2,Obstacle,2.17,-0.001,inf,STATIC
49,1,Obstacle,1.138,-0.0,inf,STATIC
49,2,Obstacle,2.17,-0.0,inf,STATIC
50,1,Obstacle,1.138,-0.0,inf,STATIC
50,2,Obstacle,2.17,-0.0,inf,STATIC
51,1,Obstacle,1.138,-0.0,inf,STATIC
51,2,Obstacle,2.17,-0.0,inf,STATIC
52,1,Obstacle,1.137,-0.0,inf,STATIC
52,2,Obstacle,2.17,-0.0,inf,STATIC
53,1,Obstacle,1.137,-0.0,inf,STATIC
53,2,Obstacle,2.17,-0.0,inf,STATIC
54,1,Obstacle,1.137,0.0,inf,STATIC
54,2,Obstacle,2.17,-0.0,inf,STATIC
55,1,Obstacle,1.137,0.0,inf,STATIC
55,2,Obstacle,2.17,-0.0,inf,STATIC
56,1,Obstacle,1.137,0.0,inf,STATIC
56,2,Obstacle,2.17,-0.0,inf,STATIC
57,1,Obstacle,1.137,0.0,inf,STATIC
57,2,Obstacle,2.17,-0.0,inf,STATIC
58,1,Obstacle,1.137,0.0,inf,STATIC
58,2,Obstacle,2.17,-0.0,inf,STATIC
59,1,Obstacle,1.137,0.0,inf,STATIC
59,2,Obstacle,2.17,-0.0,inf,STATIC
60,1,Obstacle,1.137,0.0,inf,STATIC
60,2,Obstacle,2.17,-0.0,inf,STATIC
61,1,Obstacle,1.137,0.0,inf,STATIC
